time_stamp,state,trend,seasonality,total_rx,total_rx_lag1,consumer_crm,consumer_website,consumer_display_campaign1,consumer_display_campaign2,consumer_display_campaign3,consumer_display_campaign4,consumer_coupon1,consumer_coupon2,consumer_sem_campaign1,consumer_sem_campaign2,consumer_sem_campaign3,consumer_sem_campaign4,hcp_website1,hcp_crm_campaign1,hcp_crm_campaign2,hcp_crm_campaign3,hcp_crm_campaign4,hcp_website2,hcp_display_campaign1,hcp_display_campaign2,hcp_display_campaign3,hcp_emr_campaign1,hcp_emr_campaign2,hcp_emr_campaign3,hcp_coupon1,hcp_coupon2,hcp_coupon3,hcp_coupon4,hcp_sem_campaign1,hcp_sem_campaign2,hcp_sem_campaign3,hcp_sales_rep_detailing
20150701,WA,6,July,12494.886,12785.332,507,2549,0,0,0,0,0,1108,7474,0,0,0,2776,30,0,0,0,480,0,0,0,0,0,0,0,609,10,154,6339,526,0,621.5
20150701,WI,6,July,25787.56,25895.754,1009,3460,0,0,0,0,0,2200,12570,0,0,0,451,28,0,0,0,494,0,0,0,0,0,0,0,1433,18,205,4983,1197,0,721
20150701,WV,6,July,7257.045,7668.102,264,718,0,0,0,0,0,487,3762,0,0,0,172,27,0,0,0,129,0,0,0,0,0,0,0,133,2,24,1994,492,0,352
20150701,WY,6,July,884.578,924.626,19,190,0,0,0,0,0,57,565,0,0,0,39,0,0,0,0,36,0,0,0,0,0,0,0,7,1,0,436,106,0,9.5
20150801,AK,7,August,980.51,881.752,26,147,0,0,0,0,0,64,624,0,0,0,41,9,9,0,0,67,0,0,0,0,0,0,0,37,0,9,790,153,0,17
20150801,AL,7,August,30738.339,29363.64,1606,4008,0,0,0,0,0,4388,15833,0,0,0,531,402,459,0,0,608,0,0,0,0,0,0,0,3174,27,542,7924,1137,0,1149
20150801,AR,7,August,13705.765,12823.706,567,1527,0,0,0,0,0,1315,7255,0,0,0,375,418,303,0,0,275,0,0,0,0,0,0,0,679,10,150,3602,603,0,664.5
20150801,AZ,7,August,12187.064,11658.474,553,2829,0,0,0,0,0,1412,9618,0,0,0,624,178,153,0,0,645,0,0,0,0,0,0,0,965,2,222,6945,1599,0,627
20150801,CA,7,August,39539.67,37334.487,1125,11276,0,0,0,0,0,2671,35458,0,0,0,3827,1121,1378,0,0,2474,0,0,0,0,0,0,0,1733,30,642,36277,8764,0,2157
20150801,CO,7,August,11372.166,10687.302,541,2537,0,0,0,0,0,1261,8737,0,0,0,557,215,268,0,0,504,0,0,0,0,0,0,0,473,9,178,5213,1544,0,420
20150801,CT,7,August,15042.139,13926.25,538,2429,0,0,0,0,0,1220,9276,0,0,0,346,334,309,0,0,370,0,0,0,0,0,0,0,548,7,147,4603,1114,0,724.5
20150801,DC,7,August,2108.355,1969.218,128,3341,0,0,0,0,0,231,4280,0,0,0,404,31,41,0,0,610,0,0,0,0,0,0,0,59,0,23,3303,475,0,95.5
20150801,DE,7,August,6136.708,5709.817,132,589,0,0,0,0,0,397,2626,0,0,0,97,102,165,0,0,71,0,0,0,0,0,0,0,236,4,45,1283,225,0,306.5
20150801,FL,7,August,59898.528,51489.825,3737,13739,0,0,0,0,0,8635,41183,0,0,0,2013,1162,2157,0,0,2167,0,0,0,0,0,0,0,4024,51,815,25938,4119,0,2774
20150801,GA,7,August,43865.141,40709.189,3494,12533,0,0,0,0,0,9499,27762,0,0,0,1769,976,1172,0,0,1753,0,0,0,0,0,0,0,4013,64,980,14610,2478,0,1830
20150801,HI,7,August,550.201,542.149,42,224,0,0,0,0,0,37,635,0,0,0,186,6,4,0,0,60,0,0,0,0,0,0,0,5,1,0,1464,214,0,6
20150801,IA,7,August,13835.454,12848.323,438,1585,0,0,0,0,0,1380,6434,0,0,0,283,255,122,0,0,332,0,0,0,0,0,0,0,872,11,165,3856,707,0,388
20150801,ID,7,August,3743.594,3543.06,131,516,0,0,0,0,0,343,2181,0,0,0,87,74,71,0,0,83,0,0,0,0,0,0,0,222,1,74,1653,406,0,210.5
20150801,IL,7,August,31025.511,28810.754,1691,9644,0,0,0,0,0,5433,22123,0,0,0,1408,726,689,0,0,1697,0,0,0,0,0,0,0,2744,26,538,14655,3655,0,1251
20150801,IN,7,August,33877.47,32751.05,1496,4692,0,0,0,0,0,4344,18217,0,0,0,652,1043,644,0,0,744,0,0,0,0,0,0,0,1937,22,407,8449,1648,0,1412.5
20150801,KS,7,August,12929.811,11993.997,720,2601,0,0,0,0,0,2312,7097,0,0,0,260,526,190,0,0,546,0,0,0,0,0,0,0,1491,13,318,3621,1133,0,422
20150801,KY,7,August,16977.428,16587.657,623,2197,0,0,0,0,0,1712,9271,0,0,0,355,464,464,0,0,377,0,0,0,0,0,0,0,1613,14,296,5824,861,0,736.5
20150801,LA,7,August,39164.669,37333.333,1711,4368,0,0,0,0,0,4334,17806,0,0,0,545,836,646,0,0,646,0,0,0,0,0,0,0,3704,33,734,7059,927,0,1983.5
20150801,MA,7,August,15241.707,14258.638,434,4019,0,0,0,0,0,1168,11759,0,0,0,644,365,296,0,0,1249,0,0,0,0,0,0,0,777,10,147,10238,2107,0,713.5
20150801,MD,7,August,24036.106,21887.062,803,3011,0,0,0,0,0,1824,12356,0,0,0,509,502,424,0,0,457,0,0,0,0,0,0,0,1038,13,291,9433,1938,0,1170.5
20150801,ME,7,August,7392.402,6996.537,149,807,0,0,0,0,0,403,3417,0,0,0,125,227,134,0,0,178,0,0,0,0,0,0,0,153,3,29,1670,312,0,328
20150801,MI,7,August,23781.505,21939.158,888,5505,0,0,0,0,0,2544,16782,0,0,0,1463,862,961,0,0,1159,0,0,0,0,0,0,0,1301,14,272,13177,2690,0,1253
20150801,MN,7,August,11524.152,12096.896,420,2536,0,0,0,0,0,1134,9013,0,0,0,607,254,202,0,0,531,0,0,0,0,0,0,0,417,8,109,6643,1707,0,448
20150801,MO,7,August,20272.005,18972.395,1101,4277,0,0,0,0,0,3144,12166,0,0,0,681,651,599,0,0,679,0,0,0,0,0,0,0,1791,34,353,7561,1413,0,952
20150801,MS,7,August,16042.783,15331.268,660,2106,0,0,0,0,0,1742,8010,0,0,0,305,396,196,0,0,363,0,0,0,0,0,0,0,959,15,242,4374,567,0,840.5
20150801,MT,7,August,2300.545,2066.706,62,337,0,0,0,0,0,170,1493,0,0,0,80,20,15,0,0,81,0,0,0,0,0,0,0,51,1,17,1115,230,0,72.5
20150801,NC,7,August,44099.185,40604.8,2231,8861,0,0,0,0,0,5711,24983,0,0,0,1415,1285,1107,0,0,1606,0,0,0,0,0,0,0,2857,40,698,14530,2703,0,2475
20150801,ND,7,August,2234.456,2067.058,108,318,0,0,0,0,0,377,1343,0,0,0,80,73,35,0,0,104,0,0,0,0,0,0,0,130,5,28,935,220,0,79
20150801,NE,7,August,7340.759,6858.606,248,1879,0,0,0,0,0,827,4418,0,0,0,214,150,67,0,0,252,0,0,0,0,0,0,0,439,6,122,2399,492,0,219.5
20150801,NH,7,August,5256.382,4956.52,216,654,0,0,0,0,0,438,2901,0,0,0,109,212,125,0,0,97,0,0,0,0,0,0,0,356,1,71,1757,437,0,295.5
20150801,NJ,7,August,21648.025,20316.818,1134,4858,0,0,0,0,0,3110,14937,0,0,0,862,613,553,0,0,873,0,0,0,0,0,0,0,1130,19,261,12644,2078,0,1002
20150801,NM,7,August,1556.316,1557.85,38,257,0,0,0,0,0,33,1127,0,0,0,126,17,10,0,0,84,0,0,0,0,0,0,0,6,0,0,1874,355,0,14.5
20150801,NV,7,August,3520.801,3253.886,146,1037,0,0,0,0,0,326,2747,0,0,0,337,60,93,0,0,307,0,0,0,0,0,0,0,299,2,72,3015,914,0,302
20150801,NY,7,August,39239.81,36388.479,1130,10374,0,0,0,0,0,2782,30418,0,0,0,1848,1045,871,0,0,2789,0,0,0,0,0,0,0,1318,20,292,29242,5955,0,1531
20150801,OH,7,August,38374.512,36079.056,1326,6325,0,0,0,0,0,4263,23037,0,0,0,1328,1274,1241,0,0,1132,0,0,0,0,0,0,0,2058,30,417,15583,3019,0,1747
20150801,OK,7,August,16232.522,15303.585,696,2219,0,0,0,0,0,1950,9068,0,0,0,364,337,221,0,0,313,0,0,0,0,0,0,0,993,17,179,4628,726,0,529
20150801,OR,7,August,5853.152,5687.755,238,1231,0,0,0,0,0,595,4167,0,0,0,396,207,188,0,0,344,0,0,0,0,0,0,0,497,5,136,4912,1155,0,395.5
20150801,PA,7,August,31413.925,29285.446,1053,6615,0,0,0,0,0,3099,21972,0,0,0,1366,1205,1009,0,0,2056,0,0,0,0,0,0,0,1273,35,268,17854,3566,0,2135
20150801,PR,7,August,885.242,689.471,70,0,0,0,0,0,0,97,0,0,0,0,0,20,34,0,0,0,0,0,0,0,0,0,0,106,3,11,0,0,0,84
20150801,RI,7,August,3131.828,2932.42,85,670,0,0,0,0,0,268,2106,0,0,0,151,169,83,0,0,145,0,0,0,0,0,0,0,349,1,69,1576,303,0,270.5
20150801,SC,7,August,25600.106,23153.991,1364,3251,0,0,0,0,0,3292,13340,0,0,0,470,614,653,0,0,540,0,0,0,0,0,0,0,2655,21,567,7077,1329,0,1626
20150801,SD,7,August,3460.621,3203.873,151,610,0,0,0,0,0,442,1865,0,0,0,57,70,32,0,0,91,0,0,0,0,0,0,0,381,5,49,1053,158,0,125.5
20150801,TN,7,August,30808.435,30097.438,1465,6035,0,0,0,0,0,4367,17574,0,0,0,971,826,668,0,0,966,0,0,0,0,0,0,0,2309,31,485,9972,1406,0,1665
20150801,TX,7,August,117141.879,106819.264,7849,28065,0,0,0,0,0,18283,71979,0,0,0,2945,2101,2373,0,0,3906,0,0,0,0,0,0,0,10727,114,2341,35811,6921,0,4583
20150801,UT,7,August,8932.692,8371.425,632,1819,0,0,0,0,0,2041,5195,0,0,0,300,177,223,0,0,362,0,0,0,0,0,0,0,841,19,227,3089,1041,0,495.5
20150801,VA,7,August,27865.481,26265.441,1469,4999,0,0,0,0,0,3384,17725,0,0,0,872,858,903,0,0,840,0,0,0,0,0,0,0,1838,17,504,11726,2073,0,1988.5
20150801,VI,7,August,1.934,3.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150801,VT,7,August,3054.767,2984.713,20,303,0,0,0,0,0,78,1477,0,0,0,52,113,101,0,0,66,0,0,0,0,0,0,0,21,0,3,778,215,0,146.5
20150801,WA,7,August,13445.073,12494.886,404,2765,0,0,0,0,0,1174,8041,0,0,0,2857,276,366,0,0,596,0,0,0,0,0,0,0,697,9,148,8656,617,0,489.5
20150801,WI,7,August,27517.591,25787.56,774,3283,0,0,0,0,0,2277,13970,0,0,0,435,384,425,0,0,531,0,0,0,0,0,0,0,1691,19,207,6213,1298,0,651
20150801,WV,7,August,7733.189,7257.045,191,728,0,0,0,0,0,481,3856,0,0,0,186,236,161,0,0,152,0,0,0,0,0,0,0,132,6,29,2687,691,0,293.5
20150801,WY,7,August,970.209,884.578,26,172,0,0,0,0,0,58,605,0,0,0,22,6,4,0,0,62,0,0,0,0,0,0,0,15,1,3,627,95,0,19
20150901,AK,8,September,953.891,980.51,13,194,3959,0,0,0,0,60,660,0,0,0,40,14,0,0,0,32,0,0,0,0,0,0,0,45,0,9,1265,139,0,42.5
20150901,AL,8,September,29875.844,30738.339,1237,3672,17767,0,0,0,0,4142,14444,0,0,0,460,787,0,0,0,436,2,0,0,0,0,0,0,3326,22,517,9827,824,0,988.5
20150901,AR,8,September,13363.5,13705.765,418,1469,8651,0,0,0,0,1307,6899,0,0,0,331,647,0,0,0,202,0,0,0,0,0,0,0,712,8,115,5011,547,0,459
20150901,AZ,8,September,12009.259,12187.064,438,3048,27181,0,0,0,0,1369,8794,0,0,0,535,324,0,0,0,550,0,0,0,0,0,0,0,1073,7,185,9516,1438,0,518
20150901,CA,8,September,38069.969,39539.67,953,10244,162071,0,0,0,0,2416,32949,0,0,0,3229,2080,0,0,0,2090,4,0,0,0,0,0,0,1738,28,591,51470,7800,0,1701.5
20150901,CO,8,September,11103.93,11372.166,371,2361,33275,0,0,0,0,1131,8590,0,0,0,492,366,0,0,0,456,3,0,0,0,0,0,0,520,10,169,8275,1361,0,450
20150901,CT,8,September,14463.706,15042.139,450,2265,25378,0,0,0,0,1177,8200,0,0,0,276,591,0,0,0,398,6,0,0,0,0,0,0,597,7,148,6588,848,0,746.5
20150901,DC,8,September,2107.39,2108.355,110,2881,21027,0,0,0,0,224,2783,0,0,0,315,58,0,0,0,419,0,0,0,0,0,0,0,61,0,21,3241,367,0,70.5
20150901,DE,8,September,6099.826,6136.708,111,609,5234,0,0,0,0,376,2423,0,0,0,79,248,0,0,0,102,0,0,0,0,0,0,0,276,4,46,2111,247,0,242.5
20150901,FL,8,September,58128.087,59898.528,2827,12109,82937,0,0,0,0,8183,37413,0,0,0,1951,2756,0,0,0,1877,1,0,0,0,0,0,0,4263,54,832,37471,3974,0,2447
20150901,GA,8,September,42417.964,43865.141,2699,11304,61351,0,0,0,0,9069,24103,0,0,0,1487,1804,0,0,0,1556,2,0,0,0,0,0,0,4150,50,862,21754,2337,0,1684
20150901,HI,8,September,569.292,550.201,39,161,5241,0,0,0,0,35,660,0,0,0,103,4,0,0,0,34,1,0,0,0,0,0,0,1,0,0,1818,256,0,4
20150901,IA,8,September,13471.826,13835.454,349,1503,15929,0,0,0,0,1359,6013,0,0,0,283,318,0,0,0,233,0,0,0,0,0,0,0,879,16,135,4949,723,0,446.5
20150901,ID,8,September,3799.441,3743.594,106,465,6112,0,0,0,0,332,2069,0,0,0,112,113,0,0,0,92,1,0,0,0,0,0,0,235,1,72,2135,282,0,249
20150901,IL,8,September,30389.146,31025.511,1268,8735,82078,0,0,0,0,5165,20171,0,0,0,1279,1338,0,0,0,1495,2,0,0,0,0,0,0,2872,25,517,22880,3077,0,1134
20150901,IN,8,September,33487.906,33877.47,1129,4692,30527,0,0,0,0,4190,17033,0,0,0,653,1438,0,0,0,689,2,0,0,0,0,0,0,2120,15,372,11752,1466,0,1293
20150901,KS,8,September,12590.681,12929.811,559,2278,13154,0,0,0,0,2184,6842,0,0,0,256,543,0,0,0,586,0,0,0,0,0,0,0,1512,7,256,5048,882,0,405
20150901,KY,8,September,16860.082,16977.428,500,2020,17616,0,0,0,0,1611,9031,0,0,0,346,789,0,0,0,359,0,0,0,0,0,0,0,1692,15,281,7834,913,0,622.5
20150901,LA,8,September,37449.198,39164.669,1247,3539,17743,1,0,0,0,4053,15564,0,0,0,415,1404,0,0,0,498,0,0,0,0,0,0,0,3759,25,597,9264,745,0,1656.5
20150901,MA,8,September,15075.322,15241.707,431,3541,56102,0,0,0,0,1112,10990,0,0,0,653,601,0,0,0,1283,0,0,0,0,0,0,0,800,10,151,12777,1909,0,652.5
20150901,MD,8,September,23262.718,24036.106,650,2878,35739,0,0,0,0,1716,12015,0,0,0,503,882,0,0,0,426,1,0,0,0,0,0,0,1139,9,257,12203,1547,0,1039
20150901,ME,8,September,7476.962,7392.402,143,781,7404,0,0,0,0,385,3456,0,0,0,113,295,0,0,0,155,0,0,0,0,0,0,0,172,3,19,2561,305,0,304
20150901,MI,8,September,23389.304,23781.505,776,5150,55349,0,0,0,0,2444,15224,0,0,0,1073,1615,0,0,0,973,1,0,0,0,0,0,0,1395,16,270,16022,2132,0,1357.5
20150901,MN,8,September,11573.144,11524.152,344,2384,35505,0,0,0,0,1056,8059,0,0,0,525,399,0,0,0,424,0,0,0,0,0,0,0,432,8,103,8438,1411,0,411
20150901,MO,8,September,19743.491,20272.005,825,3654,31002,0,0,0,0,2974,11310,0,0,0,628,1031,0,0,0,639,0,0,0,0,0,0,0,1856,29,358,9805,1155,0,845.5
20150901,MS,8,September,15481.3,16042.783,517,1818,8659,0,0,0,0,1618,7336,0,0,0,291,548,0,0,0,311,0,0,0,0,0,0,0,1003,16,245,5596,550,0,845
20150901,MT,8,September,2285.288,2300.545,47,383,3903,0,0,0,0,161,1589,0,0,0,80,27,0,0,0,60,0,0,0,0,0,0,0,41,1,12,1415,195,0,64
20150901,NC,8,September,43413.496,44099.185,1899,7925,61184,0,0,0,0,5514,22830,0,0,0,1173,1922,0,0,0,1273,0,0,0,0,0,0,0,3013,28,626,20066,2591,0,2333.5
20150901,ND,8,September,2186.776,2234.456,85,315,3135,0,0,0,0,341,1194,0,0,0,74,93,0,0,0,37,0,0,0,0,0,0,0,125,3,27,1196,204,0,81.5
20150901,NE,8,September,7233.511,7340.759,262,1667,11953,0,0,0,0,824,4333,0,0,0,239,173,0,0,0,245,0,0,0,0,0,0,0,472,8,114,3007,392,0,175.5
20150901,NH,8,September,5258.118,5256.382,148,702,11048,0,0,0,0,418,2832,0,0,0,104,258,0,0,0,132,0,0,0,0,0,0,0,355,2,70,2342,395,0,331.5
20150901,NJ,8,September,21304.63,21648.025,847,4294,44890,0,0,0,0,2985,13604,0,0,0,723,1158,0,0,0,955,6,0,0,0,0,0,0,1143,21,261,15794,2184,0,1093
20150901,NM,8,September,1435.17,1556.316,31,224,5621,0,0,0,0,38,1120,0,0,0,143,22,0,0,0,66,0,0,0,0,0,0,0,3,0,0,2260,282,0,8.5
20150901,NV,8,September,3353.649,3520.801,126,893,9869,0,0,0,0,303,2579,0,0,0,342,135,0,0,0,211,0,0,0,0,0,0,0,289,3,82,3983,703,0,281
20150901,NY,8,September,38718.568,39239.81,907,9574,112183,0,0,0,0,2668,28274,0,0,0,1423,1623,0,0,0,2603,1,0,0,0,0,0,0,1385,17,272,34466,5246,0,1530
20150901,OH,8,September,37542.974,38374.512,1196,5761,57712,0,0,0,0,4119,21496,0,0,0,1145,2118,0,0,0,1078,1,0,0,0,0,0,0,2056,25,371,21200,2913,0,1660
20150901,OK,8,September,16081.069,16232.522,621,2295,12582,0,0,0,0,1934,8383,0,0,0,322,481,0,0,0,318,1,0,0,0,0,0,0,1081,18,172,6527,703,0,448
20150901,OR,8,September,5895.289,5853.152,186,1154,27245,0,0,0,0,574,4244,0,0,0,334,360,0,0,0,309,0,0,0,0,0,0,0,535,6,155,5779,919,0,342.5
20150901,PA,8,September,31102.198,31413.925,875,6118,66488,0,0,0,0,2987,20285,0,0,0,1178,1814,0,0,0,1575,0,0,0,0,0,0,0,1369,28,240,23354,3176,0,1889
20150901,PR,8,September,978.093,885.242,50,0,0,0,0,0,0,88,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,153,2,29,0,0,0,123.5
20150901,RI,8,September,3032.235,3131.828,104,634,6978,0,0,0,0,276,1880,0,0,0,141,202,0,0,0,91,0,0,0,0,0,0,0,342,0,48,2182,232,0,251
20150901,SC,8,September,24797.607,25600.106,1085,2952,19469,0,0,0,0,3100,12253,0,0,0,505,1098,0,0,0,456,0,0,0,0,0,0,0,2779,22,473,8915,929,0,1601.5
20150901,SD,8,September,3381.834,3460.621,93,482,3350,0,0,0,0,399,1756,0,0,0,42,91,0,0,0,71,0,0,0,0,0,0,0,381,4,49,1431,190,0,113.5
20150901,TN,8,September,30720.639,30808.435,1219,5658,33190,0,0,0,0,4266,16384,0,0,0,787,1264,0,0,0,844,0,0,0,0,0,0,0,2423,29,494,13174,1437,0,1776
20150901,TX,8,September,112119.995,117141.879,5836,23334,137265,0,0,0,0,16975,64078,0,0,0,2604,3801,0,0,0,3454,10,0,0,0,0,0,0,11008,103,2035,48780,5853,0,4249.5
20150901,UT,8,September,8960.756,8932.692,568,1797,18574,0,0,0,0,2011,5132,0,0,0,313,326,0,0,0,284,0,0,0,0,0,0,0,911,14,199,4034,760,0,445.5
20150901,VA,8,September,27108.445,27865.481,1053,4403,51562,0,0,0,0,3196,16256,0,0,0,810,1578,0,0,0,992,0,0,0,0,0,0,0,1896,25,410,14609,2116,0,1721
20150901,VI,8,September,0,1.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150901,VT,8,September,3085.876,3054.767,22,305,4481,0,0,0,0,90,1461,0,0,0,44,164,0,0,0,46,0,0,0,0,0,0,0,18,0,4,1160,137,0,195.5
20150901,WA,8,September,13048.246,13445.073,346,2515,51232,0,0,0,0,1111,7712,0,0,0,3428,467,0,0,0,503,0,0,0,0,0,0,0,743,11,147,11644,528,0,512.5
20150901,WI,8,September,27280.467,27517.591,617,3275,29471,0,0,0,0,2216,13502,0,0,0,509,707,0,0,0,475,0,0,0,0,0,0,0,1719,11,190,9290,1274,0,622
20150901,WV,8,September,7535.805,7733.189,163,712,5720,0,0,0,0,466,3590,0,0,0,162,315,0,0,0,147,0,0,0,0,0,0,0,153,4,32,3228,521,0,218
20150901,WY,8,September,1010.737,970.209,23,230,2263,0,0,0,0,57,695,0,0,0,43,14,0,0,0,29,0,0,0,0,0,0,0,30,0,9,813,117,0,9.5
20151001,AK,9,October,923.255,953.891,25,121,106,0,0,0,0,54,554,0,0,0,28,8,9,0,0,31,0,0,0,0,0,0,0,41,1,8,412,107,0,20.5
20151001,AL,9,October,27849.798,29875.844,1107,3053,3121,0,0,0,0,3886,11254,0,0,0,437,409,483,0,0,443,1,0,0,0,0,0,0,3241,23,389,5429,956,0,593.5
20151001,AR,9,October,12641.589,13363.5,394,1131,1409,0,0,0,0,1210,5196,0,0,0,297,402,323,0,0,186,0,0,0,0,0,0,0,715,9,66,2768,447,0,202
20151001,AZ,9,October,11765.087,12009.259,413,2345,2354,0,0,0,0,1294,6779,0,0,0,598,196,184,0,0,526,5,0,0,0,0,0,0,1053,7,186,4323,1288,0,371.5
20151001,CA,9,October,37104.121,38069.969,933,8929,10113,0,0,0,0,2305,26107,0,0,0,3407,1258,968,0,0,1675,6,0,0,0,0,0,0,1783,27,547,22391,7988,0,1543.5
20151001,CO,9,October,10880.096,11103.93,371,2071,2415,0,0,0,0,1105,6982,0,0,0,480,163,255,0,0,519,6,0,0,0,0,0,0,492,7,140,4100,1384,0,250.5
20151001,CT,9,October,14374.594,14463.706,409,2079,2573,0,0,0,0,1131,6886,0,0,0,338,379,303,0,0,328,2,0,0,0,0,0,0,563,6,104,3786,1024,0,534.5
20151001,DC,9,October,2034.486,2107.39,83,2478,2137,0,0,0,0,195,1919,0,0,0,350,39,24,0,0,423,0,0,0,0,0,0,0,62,0,13,1656,371,0,47.5
20151001,DE,9,October,5823.26,6099.826,137,522,610,0,0,0,0,349,1958,0,0,0,100,90,167,0,0,77,0,0,0,0,0,0,0,278,3,37,1003,267,0,137
20151001,FL,9,October,56139.741,58128.087,2382,9884,9511,0,0,0,0,7690,30103,0,0,0,2408,1105,2071,0,0,1568,5,0,0,0,0,0,0,4280,50,711,18737,4403,0,1502
20151001,GA,9,October,40192.366,42417.964,2365,9004,7711,0,0,0,0,8231,18181,0,0,0,1447,873,1228,0,0,1328,1,0,0,0,0,0,0,4084,55,701,10799,2531,0,1037
20151001,HI,9,October,544.237,569.292,23,141,141,0,0,0,0,40,501,0,0,0,143,4,4,0,0,21,0,0,0,0,0,0,0,0,1,0,651,290,0,1
20151001,IA,9,October,13191.068,13471.826,349,1417,1282,0,0,0,0,1296,4892,0,0,0,296,236,116,0,0,219,1,0,0,0,0,0,0,900,15,124,2671,698,0,423.5
20151001,ID,9,October,3716.774,3799.441,108,391,415,0,0,0,0,305,1673,0,0,0,128,64,67,0,0,82,1,0,0,0,0,0,0,224,1,50,1101,292,0,148.5
20151001,IL,9,October,30015.971,30389.146,1188,7265,8023,1,0,0,0,4771,16468,0,0,0,1229,880,650,0,0,1292,2,0,0,0,0,0,0,2881,20,501,11042,3247,0,804.5
20151001,IN,9,October,32474.577,33487.906,1183,4093,4188,0,0,0,0,3884,14252,0,0,0,644,971,636,0,0,695,0,0,0,0,0,0,0,2197,19,346,7204,1570,0,576
20151001,KS,9,October,12363.882,12590.681,520,2153,1248,0,0,0,0,2035,5377,0,0,0,288,444,186,0,0,498,0,0,0,0,0,0,0,1570,8,237,2859,867,0,246
20151001,KY,9,October,16154.471,16860.082,432,1711,2127,0,0,0,0,1471,7010,0,0,0,380,433,458,0,0,259,0,0,0,0,0,0,0,1650,12,241,4070,931,0,463.5
20151001,LA,9,October,34984.288,37449.198,1136,2985,3454,1,0,0,0,3643,12320,0,0,0,489,872,725,0,0,442,1,0,0,0,0,0,0,3651,26,468,5204,702,0,901
20151001,MA,9,October,14924.957,15075.322,407,3199,3541,0,0,0,0,1027,9143,0,0,0,631,370,280,0,0,1203,1,0,0,0,0,0,0,836,10,127,6294,2144,0,524
20151001,MD,9,October,22658.409,23262.718,597,2474,2842,0,0,0,0,1632,9605,0,0,0,595,514,458,0,0,394,1,0,0,0,0,0,0,1119,12,232,6345,1755,0,759
20151001,ME,9,October,7139.973,7476.962,155,692,891,1,0,0,0,368,2923,0,0,0,119,193,146,0,0,93,0,0,0,0,0,0,0,194,2,26,1448,317,0,230
20151001,MI,9,October,22906.589,23389.304,794,4420,4700,0,0,0,0,2322,12341,0,0,0,1088,891,929,0,0,820,1,0,0,0,0,0,0,1423,12,250,7673,2361,0,818.5
20151001,MN,9,October,11446.887,11573.144,328,1932,2162,0,0,0,0,991,6300,0,0,0,598,251,211,0,0,362,0,0,0,0,0,0,0,451,6,117,4167,1395,0,244
20151001,MO,9,October,19201.117,19743.491,746,3245,3003,0,0,0,0,2779,9292,0,0,0,613,535,610,0,0,537,0,0,0,0,0,0,0,1909,30,248,5260,1288,0,510.5
20151001,MS,9,October,14203.606,15481.3,470,1309,1496,0,0,0,0,1475,5553,0,0,0,229,378,242,0,0,226,0,0,0,0,0,0,0,978,16,151,2749,460,0,418.5
20151001,MT,9,October,2214.984,2285.288,48,284,416,0,0,0,0,150,1190,0,0,0,70,24,7,0,0,66,0,0,0,0,0,0,0,39,0,9,719,239,0,43.5
20151001,NC,9,October,41887.262,43413.496,1556,6708,6884,0,0,0,0,5059,18419,0,0,0,1198,1116,1111,0,0,1121,1,0,0,0,0,0,0,3005,35,541,10523,2579,0,1375.5
20151001,ND,9,October,2182.201,2186.776,89,306,349,0,0,0,0,321,1018,0,0,0,89,72,34,0,0,50,0,0,0,0,0,0,0,110,2,19,589,192,0,50
20151001,NE,9,October,7085.415,7233.511,188,1318,1138,0,0,0,0,768,3486,0,0,0,270,124,77,0,0,176,0,0,0,0,0,0,0,487,4,100,1871,416,0,162.5
20151001,NH,9,October,5097.724,5258.118,142,526,764,0,0,0,0,368,2110,0,0,0,126,189,108,0,0,78,0,0,0,0,0,0,0,397,2,67,1228,386,0,228
20151001,NJ,9,October,20654.024,21304.63,912,3953,3994,85,0,0,0,2778,11760,0,0,0,1011,756,423,0,0,920,4,0,0,0,0,0,0,1174,22,208,7961,2744,0,645
20151001,NM,9,October,1401.822,1435.17,46,184,307,0,0,0,0,35,960,0,0,0,143,12,12,0,0,78,0,0,0,0,0,0,0,2,0,0,789,286,0,3.5
20151001,NV,9,October,3324.317,3353.649,99,861,802,0,0,0,0,303,2185,0,0,0,335,52,100,0,0,195,0,0,0,0,0,0,0,310,3,69,1817,628,0,165
20151001,NY,9,October,37411.402,38718.568,889,8093,9076,54,0,0,0,2523,23325,0,0,0,1815,1012,683,0,0,1799,10,0,0,0,0,0,0,1393,19,223,16668,5704,0,1042.5
20151001,OH,9,October,36733.709,37542.974,1179,4890,5495,0,0,0,0,3869,17703,0,0,0,1266,1123,1123,0,0,799,1,0,0,0,0,0,0,2065,24,348,10789,2666,0,1149.5
20151001,OK,9,October,15183.112,16081.069,554,1712,1870,0,0,0,0,1783,6741,0,0,0,408,317,244,0,0,400,0,0,0,0,0,0,0,1014,19,145,3663,657,0,367.5
20151001,OR,9,October,5583.674,5895.289,175,993,1105,0,0,0,0,529,3114,0,0,0,388,193,182,0,0,242,0,0,0,0,0,0,0,516,4,82,2557,907,0,285.5
